facility_id;address;city;medium;meter_id;meter_manufacturer;gateway_id;gateway_product_model;phone;ip;port;gateway_status;meter_status;utc_offset
244;Spjutserödsvägen 30;Perstorp;District heating;67606215;ELV;12031933;CMi2110;07190000355104;NULL;NULL;OK;OK;+1
245;Spjutserödsvägen 52;Perstorp;District heating;68140023;ELV;12041719;CMi2110;07190000502408;NULL;NULL;OK;OK;+1
246;Spjutserödsvägen 50;Perstorp;District heating;67190462;ELV;12051937;CMi2110;07190000388876;NULL;NULL;OK;OK;+1
247;Spjutserödsvägen 40;Perstorp;District heating;68139987;ELV;12041778;CMi2110;07190000502361;NULL;NULL;OK;OK;+1
248;Spjutserödsvägen 20;Perstorp;District heating;67190525;ELV;12022339;CMi2110;07190000388935;NULL;NULL;OK;OK;+1
249;Ugglestigen 08;Perstorp;District heating;67190514;ELV;12022337;CMi2110;07190000388934;NULL;NULL;OK;OK;+1
250;Ugglestigen 11;Perstorp;District heating;67970100;ELV;12036888;CMi2110;07190000426244;NULL;NULL;OK;OK;+1
251;Spjutserödsvägen 16;Perstorp;District heating;67190521;ELV;12022323;CMi2110;07190000388915;NULL;NULL;OK;OK;+1
252;Spjutserödsvägen 28;Perstorp;District heating;68139982;ELV;12041731;CMi2110;07190000502418;NULL;NULL;OK;OK;+1
253;Spjutserödsvägen 39;Perstorp;District heating;67190433;ELV;12022362;CMi2110;07190000388986;NULL;NULL;OK;OK;+1
254;Ugglestigen 04;Perstorp;District heating;67970116;ELV;12036883;CMi2110;07190000426245;NULL;NULL;OK;OK;+1
255;Spelvägen 13;Perstorp;District heating;67190474;ELV;12022599;CMi2110;07190000388864;NULL;NULL;OK;OK;+1
256;Spjutserödsvägen 21;Perstorp;District heating;67970119;ELV;12037101;CMi2110;07190000426175;NULL;NULL;OK;OK;+1
257;Sångvägen 14;Perstorp;District heating;67190493;ELV;12022602;CMi2110;07190000388882;NULL;NULL;OK;OK;+1
258;Spjutserödsvägen 48;Perstorp;District heating;68139992;ELV;12041033;CMi2110;07190000502427;NULL;NULL;OK;OK;+1
259;Allégatan 15;Perstorp;District heating;67841366;ELV;12035376;CMi2110;07190000417044;NULL;NULL;OK;OK;+1
260;Spjutserödsvägen 54;Perstorp;District heating;67970079;ELV;12036906;CMi2110;07190000426248;NULL;NULL;OK;OK;+1
261;Porsvägen 15;Perstorp;District heating;67190442;ELV;12022332;CMi2110;07190000388928;NULL;NULL;OK;OK;+1
262;Porsvägen 18;Perstorp;District heating;67190427;ELV;12022548;CMi2110;07190000388812;NULL;NULL;OK;OK;+1
263;Porsvägen 19;Perstorp;District heating;67190458;ELV;12022585;CMi2110;07190000388878;NULL;NULL;OK;OK;+1
264;Porsvägen 20;Perstorp;District heating;67190499;ELV;12022317;CMi2110;07190000388903;NULL;NULL;OK;OK;+1
265;Porsvägen 23;Perstorp;District heating;67190501;ELV;12022324;CMi2110;07190000388916;NULL;NULL;OK;OK;+1
266;Porsvägen 24;Perstorp;District heating;67190470;ELV;12022580;CMi2110;07190000388867;NULL;NULL;OK;OK;+1
267;Porsvägen 25;Perstorp;District heating;67190500;ELV;12022318;CMi2110;07190000388901;NULL;NULL;OK;OK;+1
268;Porsvägen 26;Perstorp;District heating;67190441;ELV;12022348;CMi2110;07190000388945;NULL;NULL;OK;OK;+1
269;Spelvägen 18;Perstorp;District heating;67606178;ELV;12032061;CMi2110;07190000355089;NULL;NULL;OK;OK;+1
270;Porsvägen 28;Perstorp;District heating;67190424;ELV;12022544;CMi2110;07190000388805;NULL;NULL;OK;OK;+1
271;Porsvägen 30;Perstorp;District heating;67190472;ELV;12022351;CMi2110;07190000388956;NULL;NULL;OK;OK;+1
272;Klockarevägen 03;Perstorp;District heating;67606223;ELV;12031861;CMi2110;07190000355162;NULL;NULL;OK;OK;+1
273;Klockarevägen 04;Perstorp;District heating;67190519;ELV;12022610;CMi2110;07190000388898;NULL;NULL;OK;OK;+1
274;Klockarevägen 07;Perstorp;District heating;67190489;ELV;12022316;CMi2110;07190000388900;NULL;NULL;OK;OK;+1
275;Klockarevägen 09;Perstorp;District heating;67190422;ELV;12022534;CMi2110;07190000388794;NULL;NULL;OK;OK;+1
276;Klockarevägen 11;Perstorp;District heating;67190454;ELV;12022338;CMi2110;07190000388937;NULL;NULL;OK;OK;+1
277;Klockarevägen 12;Perstorp;District heating;67190491;ELV;12022603;CMi2110;07190000388884;NULL;NULL;OK;OK;+1
278;Klockarevägen 15;Perstorp;District heating;67190496;ELV;12022601;CMi2110;07190000388881;NULL;NULL;OK;OK;+1
279;Ringarevägen 15;Perstorp;District heating;67190522;ELV;12022315;CMi2110;07190000388899;NULL;NULL;OK;OK;+1
280;Ringarevägen 19;Perstorp;District heating;67190469;ELV;12022583;CMi2110;07190000388872;NULL;NULL;OK;OK;+1
281;Parkvägen 15;Perstorp;District heating;67190465;ELV;12022582;CMi2110;07190000388880;NULL;NULL;OK;OK;+1
282;Parkvägen 17;Perstorp;District heating;68349250;ELV;12046938;CMi2110;0037282172611;NULL;NULL;OK;OK;+1
283;Parkvägen 26;Perstorp;District heating;67190447;ELV;12022357;CMi2110;07190000388974;NULL;NULL;OK;OK;+1
284;Parkvägen 28;Perstorp;District heating;67190444;ELV;12022361;CMi2110;07190000388977;NULL;NULL;OK;OK;+1
285;Parkvägen 35;Perstorp;District heating;67606170;ELV;12031835;CMi2110;07190000355093;NULL;NULL;OK;OK;+1
286;Parkvägen 37;Perstorp;District heating;67190443;ELV;12022330;CMi2110;07190000388922;NULL;NULL;OK;OK;+1
287;Parkvägen 39;Perstorp;District heating;67190490;ELV;12022319;CMi2110;07190000388906;NULL;NULL;OK;OK;+1
288;Parkvägen 43;Perstorp;District heating;67190425;ELV;12022533;CMi2110;07190000388732;NULL;NULL;OK;OK;+1
289;Färgarevägen 04;Perstorp;District heating;67190412;ELV;12022545;CMi2110;07190000388804;NULL;NULL;OK;OK;+1
290;Färgarevägen 29;Perstorp;District heating;67190449;ELV;12022355;CMi2110;07190000388972;NULL;NULL;OK;OK;+1
291;Färgarevägen 31;Perstorp;District heating;67190415;ELV;12022541;CMi2110;07190000388802;NULL;NULL;OK;OK;+1
292;Färgarevägen 32;Perstorp;District heating;67190485;ELV;12022344;CMi2110;07190000388941;NULL;NULL;OK;OK;+1
293;Färgarevägen 35;Perstorp;District heating;67190435;ELV;12022542;CMi2110;07190000388801;NULL;NULL;OK;OK;+1
294;Färgarevägen 36;Perstorp;District heating;67190494;ELV;12022356;CMi2110;07190000388973;NULL;NULL;OK;OK;+1
295;Färgarevägen 38;Perstorp;District heating;67190481;ELV;12022560;CMi2110;07190000388825;NULL;NULL;OK;OK;+1
296;Färgarevägen 40;Perstorp;District heating;67970032;ELV;12037332;CMi2110;07190000426138;NULL;NULL;OK;OK;+1
297;Porsvägen 17;Perstorp;District heating;67190461;ELV;12022607;CMi2110;07190000388885;NULL;NULL;OK;OK;+1
298;Parkvägen 18;Perstorp;District heating;67606192;ELV;12032034;CMi2110;07190000355083;NULL;NULL;OK;OK;+1
299;Parkvägen 36;Perstorp;District heating;67606175;ELV;12032007;CMi2110;07190000355041;NULL;NULL;OK;OK;+1
300;Örnstigen 03;Perstorp;District heating;67190520;ELV;12022609;CMi2110;07190000388890;NULL;NULL;OK;OK;+1
301;Musikvägen 09;Perstorp;District heating;67190426;ELV;12022555;CMi2110;07190000388819;NULL;NULL;OK;OK;+1
302;Musikvägen 15;Perstorp;District heating;67190423;ELV;12022540;CMi2110;07190000388803;NULL;NULL;OK;OK;+1
303;Spjutserödsvägen 32;Perstorp;District heating;67190488;ELV;12022611;CMi2110;07190000388894;NULL;NULL;OK;OK;+1
304;Fasanvägen 25;Perstorp;District heating;67190459;ELV;12022576;CMi2110;07190000388871;NULL;NULL;OK;OK;+1
305;Klockarevägen 08;Perstorp;District heating;67606237;ELV;12032023;CMi2110;07190000355036;NULL;NULL;OK;OK;+1
306;Altvägen 04;Perstorp;District heating;68140000;ELV;12041025;CMi2110;07190000502486;NULL;NULL;OK;OK;+1
307;Notvägen 24;Perstorp;District heating;67190473;ELV;12022354;CMi2110;07190000388960;NULL;NULL;OK;OK;+1
308;Stockholmsvägen 27;Perstorp;District heating;67190464;ELV;12022597;CMi2110;07190000388879;NULL;NULL;OK;OK;+1
309;Notvägen 22;Perstorp;District heating;67190484;ELV;12022367;CMi2110;07190000389034;NULL;NULL;OK;OK;+1
310;Porsvägen 07;Perstorp;District heating;67606210;ELV;12032066;CMi2110;07190000355064;NULL;NULL;OK;OK;+1
311;Parkvägen 06;Perstorp;District heating;67970113;ELV;12037094;CMi2110;07190000426186;NULL;NULL;OK;OK;+1
312;Färgarevägen 09;Perstorp;District heating;67190463;ELV;12022349;CMi2110;07190000388954;NULL;NULL;OK;OK;+1
313;Ugglestigen 07;Perstorp;District heating;67190518;ELV;12022608;CMi2110;07190000388891;NULL;NULL;OK;OK;+1
314;Parkvägen 12;Perstorp;District heating;67190417;ELV;12022538;CMi2110;07190000388797;NULL;NULL;OK;OK;+1
315;Spelvägen 14;Perstorp;District heating;68139985;ELV;12041754;CMi2110;07190000502353;NULL;NULL;OK;OK;+1
316;Färgarevägen 28;Perstorp;District heating;67606299;ELV;12032011;CMi2110;07190000355042;NULL;NULL;OK;OK;+1
317;Färgarevägen 24;Perstorp;District heating;67606187;ELV;12032064;CMi2110;07190000355081;NULL;NULL;OK;OK;+1
318;Färgarevägen 26;Perstorp;District heating;67606220;ELV;12031888;CMi2110;07190000355151;NULL;NULL;OK;OK;+1
319;Parkvägen 32;Perstorp;District heating;67970027;ELV;12037355;CMi2110;07190000426174;NULL;NULL;OK;OK;+1
320;Färgarevägen 08;Perstorp;District heating;67190434;ELV;12022359;CMi2110;07190000388976;NULL;NULL;OK;OK;+1
321;Färgarevägen 22;Perstorp;District heating;67606294;ELV;12031867;CMi2110;07190000355163;NULL;NULL;OK;OK;+1
322;Rydbovägen 13;Perstorp;District heating;67190453;ELV;12022350;CMi2110;07190000388955;NULL;NULL;OK;OK;+1
323;Porsvägen 16;Perstorp;District heating;67190418;ELV;12022500;CMi2110;07190000388731;NULL;NULL;OK;OK;+1
324;Färgarevägen 14;Perstorp;District heating;67606307;ELV;12032068;CMi2110;07190000355073;NULL;NULL;OK;OK;+1
325;Färgarevägen 19;Perstorp;District heating;67970141;ELV;12036893;CMi2110;07190000426232;NULL;NULL;OK;OK;+1
326;Färgarevägen 15;Perstorp;District heating;67970039;ELV;12037328;CMi2110;07190000426134;NULL;NULL;OK;OK;+1
327;Färgarevägen 17;Perstorp;District heating;67606284;ELV;12031891;CMi2110;07190000355145;NULL;NULL;OK;OK;+1
328;Färgarevägen 16;Perstorp;District heating;67606278;ELV;12031845;CMi2110;07190000355152;NULL;NULL;OK;OK;+1
329;Tjäderstigen 05;Perstorp;District heating;67606249;ELV;12031913;CMi2110;07190000355117;NULL;NULL;OK;OK;+1
330;Tjäderstigen 28;Perstorp;District heating;67606225;ELV;12031889;CMi2110;07190000355155;NULL;NULL;OK;OK;+1
331;Tjäderstigen 01F;Perstorp;District heating;67606218;ELV;12031842;CMi2110;07190000355154;NULL;NULL;OK;OK;+1
332;Tjäderstigen 03;Perstorp;District heating;67606267;ELV;12031844;CMi2110;07190000355139;NULL;NULL;OK;OK;+1
333;Tjäderstigen 26;Perstorp;District heating;67606276;ELV;12031854;CMi2110;07190000355134;NULL;NULL;OK;OK;+1
334;Tjäderstigen 22;Perstorp;District heating;67606283;ELV;12031890;CMi2110;07190000355150;NULL;NULL;OK;OK;+1
335;Tjäderstigen 1E;Perstorp;District heating;67606193;ELV;12032065;CMi2110;07190000355090;NULL;NULL;OK;OK;+1
336;Tjäderstigen 07;Perstorp;District heating;67606273;ELV;12031834;CMi2110;07190000355137;NULL;NULL;OK;OK;+1
337;Tjäderstigen 20;Perstorp;District heating;67606206;ELV;12032051;CMi2110;07190000355087;NULL;NULL;OK;OK;+1
338;Sångvägen 21;Perstorp;District heating;67606164;ELV;12032040;CMi2110;07190000355067;NULL;NULL;OK;OK;+1
339;Färgarevägen 25;Perstorp;District heating;67606221;ELV;12031885;CMi2110;07190000355156;NULL;NULL;OK;OK;+1
340;Musikvägen 04;Perstorp;District heating;67606216;ELV;12031901;CMi2110;07190000355092;NULL;NULL;OK;OK;+1
341;Tjäderstigen 11;Perstorp;District heating;67606179;ELV;12031908;CMi2110;07190000355094;NULL;NULL;OK;OK;+1
342;Tjäderstigen 16;Perstorp;District heating;67190517;ELV;12022347;CMi2110;07190000388943;NULL;NULL;OK;OK;+1
343;Järnvägsgatan 51;Perstorp;District heating;67606269;ELV;12031902;CMi2110;07190000355136;NULL;NULL;OK;OK;+1
344;Järnvägsgatan 49;Perstorp;District heating;67606302;ELV;12032044;CMi2110;07190000355068;NULL;NULL;OK;OK;+1
345;Bryggaregatan 04;Perstorp;District heating;67606191;ELV;12032038;CMi2110;07190000355084;NULL;NULL;OK;OK;+1
346;Bryggaregatan 02;Perstorp;District heating;67841398;ELV;12035326;CMi2110;07190000417066;NULL;NULL;OK;OK;+1
347;Stockholmsvägen 13;Perstorp;District heating;67606222;ELV;12031860;CMi2110;07190000355160;NULL;NULL;OK;OK;+1
348;Svarvareliden 28;Perstorp;District heating;67606163;ELV;12032062;CMi2110;07190000355063;NULL;NULL;OK;OK;+1
349;Spelvägen 27;Perstorp;District heating;67606190;ELV;12032069;CMi2110;07190000355082;NULL;NULL;OK;OK;+1
350;Färgarevägen 13;Perstorp;District heating;67841507;ELV;12035366;CMi2110;07190000417057;NULL;NULL;OK;OK;+1
351;Färgarevägen 27;Perstorp;District heating;67606298;ELV;12031849;CMi2110;07190000355122;NULL;NULL;OK;OK;+1
352;Klövergatan 21;Perstorp;District heating;67606296;ELV;12031995;CMi2110;07190000355029;NULL;NULL;OK;OK;+1
353;Tjäderstigen 24;Perstorp;District heating;67190428;ELV;12022539;CMi2110;07190000388795;NULL;NULL;OK;OK;+1
354;Alvägen 14;Perstorp;District heating;67841385;ELV;12036160;CMi2110;07190000417126;NULL;NULL;OK;OK;+1
355;Tjäderstigen 12;Perstorp;District heating;67606274;ELV;12031863;CMi2110;07190000355130;NULL;NULL;OK;OK;+1
356;Musikvägen 05;Perstorp;District heating;67841405;ELV;12036168;CMi2110;07190000417118;NULL;NULL;OK;OK;+1
357;Altvägen 06;Perstorp;District heating;67606259;ELV;12031915;CMi2110;07190000355126;NULL;NULL;OK;OK;+1
358;Allégatan 16;Perstorp;District heating;67606265;ELV;12031876;CMi2110;07190000355140;NULL;NULL;OK;OK;+1
359;Möllestigen 08;Perstorp;District heating;67841495;ELV;12035334;CMi2110;07190000417016;NULL;NULL;OK;OK;+1
360;Trädgårdsgatan 02;Perstorp;District heating;67606275;ELV;12031840;CMi2110;07190000355129;NULL;NULL;OK;OK;+1
361;Trädgårdsgatan 04;Perstorp;District heating;67606258;ELV;12031865;CMi2110;07190000355133;NULL;NULL;OK;OK;+1
362;Trädgårdsgatan 05;Perstorp;District heating;67606257;ELV;12031916;CMi2110;07190000355125;NULL;NULL;OK;OK;+1
363;Trädgårdsgatan 09;Perstorp;District heating;67606253;ELV;12031912;CMi2110;07190000355118;NULL;NULL;OK;OK;+1
364;Trädgårdsgatan 10;Perstorp;District heating;67606197;ELV;12031994;CMi2110;07190000355038;NULL;NULL;OK;OK;+1
365;Trädgårdsgatan 11;Perstorp;District heating;67606251;ELV;12031899;CMi2110;07190000355123;NULL;NULL;OK;OK;+1
366;Järnvägsgatan 06;Perstorp;District heating;67841465;ELV;12035337;CMi2110;07190000417012;NULL;NULL;OK;OK;+1
367;Hasselvägen 03;Perstorp;District heating;67970003;ELV;12037341;CMi2110;07190000426132;NULL;NULL;OK;OK;+1
368;Hasselvägen 04;Perstorp;District heating;67970004;ELV;12037318;CMi2110;07190000426125;NULL;NULL;OK;OK;+1
369;Hasselvägen 05;Perstorp;District heating;67606280;ELV;12031852;CMi2110;07190000355135;NULL;NULL;OK;OK;+1
370;Hasselvägen 07;Perstorp;District heating;67606224;ELV;12031833;CMi2110;07190000355159;NULL;NULL;OK;OK;+1
371;Hasselvägen 08;Perstorp;District heating;67606205;ELV;12032056;CMi2110;07190000355088;NULL;NULL;OK;OK;+1
372;Stensmöllavägen 01;Perstorp;District heating;67841412;ELV;12036175;CMi2110;07190000417112;NULL;NULL;OK;OK;+1
373;Stensmöllavägen 03;Perstorp;District heating;67841475;ELV;12035331;CMi2110;07190000417020;NULL;NULL;OK;OK;+1
374;Stensmöllavägen 07;Perstorp;District heating;67841483;ELV;12035324;CMi2110;07190000417026;NULL;NULL;OK;OK;+1
375;Stockholmsvägen 46;Perstorp;District heating;67841387;ELV;12036156;CMi2110;07190000417130;NULL;NULL;OK;OK;+1
376;Stensmöllavägen 11;Perstorp;District heating;67970021;ELV;12037361;CMi2110;07190000426157;NULL;NULL;OK;OK;+1
377;Stensmöllavägen 14;Perstorp;District heating;67841404;ELV;12036153;CMi2110;07190000417133;NULL;NULL;OK;OK;+1
378;Stensmöllavägen 16;Perstorp;District heating;67841408;ELV;12036158;CMi2110;07190000417128;NULL;NULL;OK;OK;+1
379;Stensmöllavägen 18;Perstorp;District heating;67970044;ELV;12037114;CMi2110;07190000426183;NULL;NULL;OK;OK;+1
380;Stensmöllavägen 22;Perstorp;District heating;67970053;ELV;12037081;CMi2110;07190000426210;NULL;NULL;OK;OK;+1
381;Kamrersvägen 06;Perstorp;District heating;67841417;ELV;12036177;CMi2110;07190000417110;NULL;NULL;OK;OK;+1
382;Kamrersvägen 10;Perstorp;District heating;67970031;ELV;12036903;CMi2110;07190000426251;NULL;NULL;OK;OK;+1
383;Kamrersvägen 12;Perstorp;District heating;67841463;ELV;12035350;CMi2110;07190000417072;NULL;NULL;OK;OK;+1
384;Ingenjörsvägen 03;Perstorp;District heating;67841415;ELV;12036176;CMi2110;07190000417111;NULL;NULL;OK;OK;+1
385;Ingenjörsvägen 10;Perstorp;District heating;67970061;ELV;12037372;CMi2110;07190000426171;NULL;NULL;OK;OK;+1
386;Skrivarevägen 05;Perstorp;District heating;67970111;ELV;12037369;CMi2110;07190000426172;NULL;NULL;OK;OK;+1
387;Skrivarevägen 06;Perstorp;District heating;67841446;ELV;12036140;CMi2110;07190000417073;NULL;NULL;OK;OK;+1
388;Skrivarevägen 19;Perstorp;District heating;67970056;ELV;12037359;CMi2110;07190000426147;NULL;NULL;OK;OK;+1
389;Skrivarevägen 24;Perstorp;District heating;68139957;ELV;12041050;CMi2110;07190000502448;NULL;NULL;OK;OK;+1
390;Röstångavägen 06;Perstorp;District heating;67606233;ELV;12031998;CMi2110;07190000355048;NULL;NULL;OK;OK;+1
391;Ekorrstigen 01;Perstorp;District heating;67841397;ELV;12035359;CMi2110;07190000417052;NULL;NULL;OK;OK;+1
392;Järnvägsgatan 08;Perstorp;District heating;67841432;ELV;12036116;CMi2110;07190000417096;NULL;NULL;OK;OK;+1
393;"Röstångavägen 24  ";Perstorp;District heating;67841393;ELV;12035377;CMi2110;07190000417043;NULL;NULL;OK;OK;+1
394;"Röstångavägen 26  ";Perstorp;District heating;67970042;ELV;12037106;CMi2110;07190000426182;NULL;NULL;OK;OK;+1
395;Järnvägsgatan 10;Perstorp;District heating;67841488;ELV;12035317;CMi2110;07190000417032;NULL;NULL;OK;OK;+1
396;Hyttmästarevägen 11;Perstorp;District heating;67970081;ELV;12037333;CMi2110;07190000426121;NULL;NULL;OK;OK;+1
397;Ritarevägen 05;Perstorp;District heating;67970047;ELV;12037358;CMi2110;07190000426151;NULL;NULL;OK;OK;+1
398;Järnvägsgatan 19;Perstorp;District heating;67606239;ELV;12032004;CMi2110;07190000355031;NULL;NULL;OK;OK;+1
399;Ritarevägen 07;Perstorp;District heating;67970040;ELV;12037408;CMi2110;07190000426155;NULL;NULL;OK;OK;+1
400;Trädgårdsgatan 07;Perstorp;District heating;67970108;ELV;12037077;CMi2110;07190000426206;NULL;NULL;OK;OK;+1
401;Industrigatan 03;Perstorp;District heating;68349302;ELV;12046903;CMi2110;0037282172597;NULL;NULL;OK;OK;+1
403;Parkvägen 34;Perstorp;District heating;67190512;ELV;12022336;CMi2110;07190000388933;NULL;NULL;OK;OK;+1
404;Spelvägen 33;Perstorp;District heating;67841369;ELV;12036155;CMi2110;07190000417131;NULL;NULL;OK;OK;+1
405;Blåbärsstigen 06;Perstorp;District heating;67606260;ELV;12031862;CMi2110;07190000355131;NULL;NULL;OK;OK;+1
406;Parkvägen 24;Perstorp;District heating;67841466;ELV;12035926;CMi2110;07190000417146;NULL;NULL;OK;OK;+1
407;Färgarevägen 21;Perstorp;District heating;67841436;ELV;12036178;CMi2110;07190000417109;NULL;NULL;OK;OK;+1
408;Hyttmästarevägen 07;Perstorp;District heating;67970089;ELV;12037092;CMi2110;07190000426185;NULL;NULL;OK;OK;+1
409;Järnvägsgatan 21;Perstorp;District heating;67190431;ELV;12022546;CMi2110;07190000388809;NULL;NULL;OK;OK;+1
410;Parkvägen 20;Perstorp;District heating;67841438;ELV;12036109;CMi2110;07190000417103;NULL;NULL;OK;OK;+1
411;Parkvägen 29;Perstorp;District heating;67841418;ELV;12036114;CMi2110;07190000417098;NULL;NULL;OK;OK;+1
412;Skrivarevägen 17;Perstorp;District heating;67841402;ELV;12036166;CMi2110;07190000417120;NULL;NULL;OK;OK;+1
414;Tjäderstigen 30;Perstorp;District heating;67606266;ELV;12031872;CMi2110;07190000355141;NULL;NULL;OK;OK;+1
415;Kamrersgatan 08;Perstorp;District heating;67606165;ELV;12032058;CMi2110;07190000355062;NULL;NULL;OK;OK;+1
416;Lärkvägen 23;Perstorp;District heating;67841406;ELV;12036167;CMi2110;07190000417119;NULL;NULL;OK;OK;+1
417;Industrigatan 08;Perstorp;District heating;67841469;ELV;12035929;CMi2110;07190000417148;NULL;NULL;OK;OK;+1
418;Industrigatan 10;Perstorp;District heating;67606293;ELV;12032013;CMi2110;07190000355024;NULL;NULL;OK;OK;+1
419;Industrigatan 16;Perstorp;District heating;67606277;ELV;12031893;CMi2110;07190000355148;NULL;NULL;OK;OK;+1
420;Torggatan 15;Perstorp;District heating;67606262;ELV;12031841;CMi2110;07190000355132;NULL;NULL;OK;OK;+1
421;Hantverkaregatan 14;Perstorp;District heating;67606261;ELV;12031896;CMi2110;07190000355128;NULL;NULL;OK;OK;+1
422;Hantverkaregatan 16;Perstorp;District heating;67970082;ELV;12037315;CMi2110;07190000426122;NULL;NULL;OK;OK;+1
423;Hantverkaregatan 18;Perstorp;District heating;67606256;ELV;12031917;CMi2110;07190000355124;NULL;NULL;OK;OK;+1
424;Rydbovägen 11;Perstorp;District heating;67606248;ELV;12031928;CMi2110;07190000355114;NULL;NULL;OK;OK;+1
425;Hantverkaregatan 23;Perstorp;District heating;67606217;ELV;12031892;CMi2110;07190000355149;NULL;NULL;OK;OK;+1
427;Bäckavägen 02B;Perstorp;District heating;67606295;ELV;12031895;CMi2110;07190000355119;NULL;NULL;OK;OK;+1
428;Bäckavägen 04;Perstorp;District heating;67841401;ELV;12036165;CMi2110;07190000417121;NULL;NULL;OK;OK;+1
429;Notvägen 02;Perstorp;District heating;67606255;ELV;12031920;CMi2110;07190000355127;NULL;NULL;OK;OK;+1
430;Spjutserödsvägen 08;Perstorp;District heating;67606247;ELV;12031897;CMi2110;07190000355120;NULL;NULL;OK;OK;+1
431;Klövergatan 23;Perstorp;District heating;67606268;ELV;12031874;CMi2110;07190000355142;NULL;NULL;OK;OK;+1
432;Järnvägsgatan 17;Perstorp;District heating;67841455;ELV;12036118;CMi2110;07190000417094;NULL;NULL;OK;OK;+1
433;Stensmöllavägen 17;Perstorp;District heating;67841457;ELV;12036125;CMi2110;07190000417087;NULL;NULL;OK;OK;+1
434;Musikvägen 07;Perstorp;District heating;67841452;ELV;12035323;CMi2110;07190000417027;NULL;NULL;OK;OK;+1
435;Parkvägen 01;Perstorp;District heating;67841429;ELV;12046966;CMi2110;0037282172790;NULL;NULL;OK;OK;+1
436;Industrigatan 15;Perstorp;District heating;67841472;ELV;12035319;CMi2110;07190000417030;NULL;NULL;OK;OK;+1
437;Duettvägen 04;Perstorp;District heating;67841419;ELV;12036111;CMi2110;07190000417101;NULL;NULL;OK;OK;+1
438;Spjutserödsvägen 7;Perstorp;District heating;67841487;ELV;12035340;CMi2110;07190000417009;NULL;NULL;OK;OK;+1
439;Duettvägen 05;Perstorp;District heating;67841439;ELV;12036126;CMi2110;07190000417086;NULL;NULL;OK;OK;+1
440;Allégatan 13;Perstorp;District heating;67841456;ELV;12036134;CMi2110;07190000417080;NULL;NULL;OK;OK;+1
441;Hyttmästarevägen 12;Perstorp;District heating;67841500;ELV;12035373;CMi2110;07190000417047;NULL;NULL;OK;OK;+1
442;Alvägen 35;Perstorp;District heating;67841414;ELV;12036174;CMi2110;07190000417113;NULL;NULL;OK;OK;+1
443;Porsvägen 05;Perstorp;District heating;67841441;ELV;12036122;CMi2110;07190000417090;NULL;NULL;OK;OK;+1
444;Ingenjörsvägen 12;Perstorp;District heating;67841468;ELV;12036142;CMi2110;07190000417143;NULL;NULL;OK;OK;+1
445;Industrigatan 13;Perstorp;District heating;67841471;ELV;12035346;CMi2110;07190000417003;NULL;NULL;OK;OK;+1
446;Parkvägen 19;Perstorp;District heating;67841478;ELV;12035327;CMi2110;07190000417024;NULL;NULL;OK;OK;+1
447;"Klövergatan 14 ";Perstorp;District heating;67841494;ELV;12035328;CMi2110;07190000417017;NULL;NULL;OK;OK;+1
448;Järnvägsgatan 09;Perstorp;District heating;67841506;ELV;12035931;CMi2110;07190000417150;NULL;NULL;OK;OK;+1
449;Rydbovägen 07;Perstorp;District heating;67190498;ELV;12022320;CMi2110;07190000388909;NULL;NULL;OK;OK;+1
450;Ingenjörsvägen 07;Perstorp;District heating;67841464;ELV;12035332;CMi2110;07190000417019;NULL;NULL;OK;OK;+1
451;Ingenjörsvägen 05;Perstorp;District heating;67841462;ELV;12035368;CMi2110;07190000417054;NULL;NULL;OK;OK;+1
452;Stensmöllavägen 20;Perstorp;District heating;67970015;ELV;12037102;CMi2110;07190000426190;NULL;NULL;OK;OK;+1
453;Skrivarevägen 02;Perstorp;District heating;67970012;ELV;12036879;CMi2110;07190000426221;NULL;NULL;OK;OK;+1
454;Skrivarevägen 04;Perstorp;District heating;68349190;ELV;12046889;CMi2110;0037282172765;NULL;NULL;OK;OK;+1
455;Ritarevägen 03;Perstorp;District heating;67970085;ELV;12037108;CMi2110;07190000426176;NULL;NULL;OK;OK;+1
456;Kolaregatan 06;Perstorp;District heating;67841460;ELV;12035382;CMi2110;07190000417038;NULL;NULL;OK;OK;+1
457;Röstångavägen 22;Perstorp;District heating;67190511;ELV;12022327;CMi2110;07190000388919;NULL;NULL;OK;OK;+1
458;Skrivarevägen 22;Perstorp;District heating;67841449;ELV;12035329;CMi2110;07190000417022;NULL;NULL;OK;OK;+1
459;Eldarevägen 10;Perstorp;District heating;67841491;ELV;12035335;CMi2110;07190000417015;NULL;NULL;OK;OK;+1
460;Hyttmästarevägen 05;Perstorp;District heating;67970034;ELV;12036905;CMi2110;07190000426249;NULL;NULL;OK;OK;+1
461;Hyttmästarevägen 03;Perstorp;District heating;67841496;ELV;12035321;CMi2110;07190000417028;NULL;NULL;OK;OK;+1
462;Körsbärsvägen 03;Perstorp;District heating;67841451;ELV;12035383;CMi2110;07190000417037;NULL;NULL;OK;OK;+1
463;Torggatan 10;Perstorp;District heating;67841490;ELV;12035315;CMi2110;07190000417034;NULL;NULL;OK;OK;+1
464;Ängsvägen 05;Perstorp;District heating;67841444;ELV;12036123;CMi2110;07190000417089;NULL;NULL;OK;OK;+1
465;Stråkvägen 09;Perstorp;District heating;67841428;ELV;12036135;CMi2110;07190000417078;NULL;NULL;OK;OK;+1
