41934104;Vintervägen 14;Älmhult;Heat, Return temp;60097;ELV;12002802;CMi2110;0767679774;NULL;NULL;OK;OK
41933967;Källargatan 7;Älmhult;Heat, Return temp;60436;ELV;12002865;CMi2110;0767693545;NULL;NULL;OK;OK
41934098;Vintervägen 11;Älmhult;Heat, Return temp;60103;ELV;12003013;CMi2110;0727273976;NULL;NULL;OK;OK
41934133;Vintervägen 27;Älmhult;Heat, Return temp;60081;ELV;12002776;CMi2110;0727275685;NULL;NULL;OK;OK
41934113;Vintervägen 18;Älmhult;Heat, Return temp;60092;ELV;12003024;CMi2110;0767673172;NULL;NULL;OK;OK
41934087;Vintervägen 8;Älmhult;Heat, Return temp;60080;ELV;12002923;CMi2110;0767669717;NULL;NULL;OK;OK
41934163;Västra Björkgatan 6;Älmhult;Heat, Return temp;60077;ELV;12002993;CMi2110;0722298112;NULL;NULL;OK;OK
41934058;Skolgatan 25;Älmhult;Heat, Return temp;60093;ELV;12002804;CMi2110;0722040945;NULL;NULL;OK;OK
41934150;Vintervägen 20 B;Älmhult;Heat, Return temp;60089;ELV;12003014;CMi2110;0727272286;NULL;NULL;OK;OK
41934124;Vintervägen 20 C;Älmhult;Heat, Return temp;60088;ELV;12002935;CMi2110;0722244187;NULL;NULL;OK;OK
41933943;Dalgatan 17;Älmhult;Heat, Return temp;60076;ELV;12002979;CMi2110;0727275609;NULL;NULL;OK;OK
41934175;Torsgatan 7;Älmhult;Heat, Return temp;60074;ELV;12002622;CMi2110;0767671817;NULL;NULL;OK;OK
41933914;Torsgatan 8;Älmhult;Heat, Return temp;60101;ELV;12003000;CMi2110;0767716331;NULL;NULL;OK;OK
41934043;Dalgatan 24;Älmhult;Heat, Return temp;60083;ELV;12003029;CMi2110;0727275598;NULL;NULL;OK;OK
41934047;Dalgatan 25;Älmhult;Heat, Return temp;60971;ELV;12004662;CMi2110;0037282172183;NULL;NULL;OK;OK
42755560;Tors plan 3;Älmhult;Heat, Return temp;60504;ELV;12002591;CMi2110;0727265076;NULL;NULL;OK;OK
41934038;Dalgatan 22;Älmhult;Heat, Return temp;60075;ELV;12002931;CMi2110;0727275615;NULL;NULL;OK;OK
41933988;Kungsgatan 24;Älmhult;Heat, Return temp;60085;ELV;12003011;CMi2110;0727275567;NULL;NULL;OK;OK
41933982;Kungsgatan 22;Älmhult;Heat, Return temp;60082;ELV;12003031;CMi2110;0767670859;NULL;NULL;OK;OK
41933976;Kungsgatan 20;Älmhult;Heat, Return temp;60079;ELV;12002811;CMi2110;0722382251;NULL;NULL;OK;OK
41934024;Dalgatan 16;Älmhult;Heat, Return temp;60078;ELV;12003019;CMi2110;0767670879;NULL;NULL;OK;OK
42752743;Källargatan 20;Älmhult;Heat, Return temp;60699;ELV;12003634;CMi2110;0727279896;NULL;NULL;OK;OK
